,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,Width,Time,species
227,23983.0,3673.0,169750.0,29974.0,19356.0,0.0,47965.0,4244.0,99222.0,18154.0,89.0,435.0,6
228,54441.0,56917.0,343232.0,69115.0,73666.0,403.0,90793.0,69085.0,171813.0,32745.0,134.0,253.0,6
229,13743.0,5297.0,498506.0,114550.0,97106.0,0.0,27696.0,5249.0,332385.0,75616.0,99.0,420.0,1
230,9967.0,1185.0,201637.0,38523.0,25406.0,755.0,32849.0,2738.0,175853.0,33214.0,84.0,535.0,1
231,33455.0,7044.0,543889.0,131359.0,87580.0,484.0,83095.0,9607.0,503943.0,120547.0,72.0,234.0,6
232,115300.0,11576.0,658703.0,141231.0,123132.0,0.0,232785.0,16597.0,551647.0,115817.0,91.0,554.0,6
233,28330.0,32814.0,190681.0,30829.0,18026.0,0.0,80485.0,50972.0,179513.0,29196.0,73.0,527.0,6
234,22769.0,1157.0,157821.0,32030.0,27171.0,0.0,45886.0,2618.0,144630.0,29465.0,80.0,564.0,6
235,4142.0,2127.0,227769.0,35657.0,17177.0,0.0,29267.0,2944.0,202396.0,32471.0,73.0,240.0,6
236,7882.0,1142.0,524071.0,121599.0,74899.0,2012.0,29756.0,2806.0,444027.0,102336.0,93.0,293.0,6
237,47405.0,34073.0,203917.0,50771.0,64815.0,0.0,76855.0,49426.0,171686.0,40651.0,97.0,519.0,6
238,18385.0,10340.0,410772.0,88475.0,57671.0,298.0,26211.0,11176.0,284813.0,61564.0,136.0,545.0,1
239,24602.0,6179.0,130662.0,30374.0,33059.0,866.0,48527.0,10848.0,119639.0,26599.0,71.0,504.0,6
240,21750.0,9617.0,231038.0,47453.0,37605.0,0.0,34297.0,16049.0,191953.0,37886.0,83.0,265.0,6
241,15002.0,2489.0,218517.0,41202.0,25591.0,0.0,35654.0,4271.0,191021.0,36091.0,76.0,303.0,6
242,23424.0,10711.0,273233.0,57826.0,53864.0,1204.0,34456.0,9476.0,120259.0,25012.0,109.0,237.0,6
243,0.0,1777.0,174399.0,32572.0,16913.0,36.0,8084.0,3383.0,153951.0,28292.0,82.0,309.0,6
244,41270.0,12743.0,258378.0,61641.0,67677.0,0.0,65300.0,17513.0,206490.0,47685.0,101.0,243.0,6
245,70100.0,19847.0,311183.0,58821.0,66500.0,0.0,147194.0,32179.0,292947.0,52211.0,72.0,254.0,6
246,29254.0,3606.0,85830.0,25190.0,30065.0,0.0,74203.0,5702.0,79297.0,22067.0,89.0,457.0,6
247,12287.0,2097.0,426876.0,92275.0,58240.0,0.0,39423.0,5618.0,376551.0,81621.0,88.0,369.0,1
248,3734.0,5170.0,63925.0,11380.0,7690.0,0.0,18073.0,8734.0,57541.0,10032.0,65.0,178.0,6
249,9774.0,4419.0,197999.0,46085.0,47376.0,822.0,35193.0,8391.0,163260.0,36755.0,91.0,347.0,6
250,22677.0,4447.0,275365.0,47962.0,22697.0,102.0,65726.0,7092.0,254242.0,45779.0,73.0,335.0,1
251,32466.0,5602.0,221090.0,46139.0,35003.0,0.0,64667.0,6631.0,203770.0,40412.0,87.0,275.0,1
252,28283.0,5553.0,199750.0,40403.0,34384.0,502.0,65345.0,6806.0,190738.0,37337.0,71.0,287.0,6
253,26976.0,6033.0,601214.0,104704.0,35468.0,223.0,95939.0,10727.0,571650.0,99088.0,72.0,320.0,6
254,31814.0,6275.0,826538.0,178197.0,105131.0,2700.0,53741.0,8964.0,612203.0,131220.0,146.0,444.0,6
255,14733.0,1386.0,364144.0,66405.0,36164.0,149.0,35736.0,4623.0,303704.0,55183.0,110.0,431.0,6
256,7776.0,3051.0,367886.0,71721.0,45604.0,263.0,25156.0,3301.0,282070.0,56247.0,92.0,170.0,6
257,25237.0,2199.0,211906.0,42122.0,35267.0,0.0,61318.0,4755.0,197080.0,37467.0,69.0,500.0,6
258,12565.0,16598.0,318510.0,58716.0,40683.0,1779.0,22157.0,23172.0,256308.0,45216.0,131.0,365.0,6
259,23984.0,8148.0,609712.0,136001.0,99765.0,0.0,43222.0,7771.0,483854.0,109098.0,193.0,323.0,6
260,24826.0,25538.0,166312.0,36503.0,31122.0,0.0,50793.0,37183.0,151874.0,31252.0,71.0,272.0,6
261,35415.0,10138.0,294606.0,54221.0,52728.0,0.0,77580.0,12693.0,236113.0,41554.0,99.0,491.0,6
262,35092.0,4176.0,338602.0,60737.0,36956.0,433.0,77837.0,4354.0,283146.0,51727.0,90.0,458.0,6
263,18006.0,12663.0,170361.0,42989.0,53022.0,150.0,31487.0,14483.0,140196.0,33691.0,80.0,184.0,6
264,31268.0,6384.0,364290.0,64782.0,40895.0,0.0,52406.0,7896.0,286738.0,50515.0,87.0,589.0,1
265,10452.0,9974.0,169048.0,35691.0,20533.0,630.0,33592.0,16119.0,162104.0,34684.0,71.0,172.0,6
266,9683.0,4007.0,409284.0,78544.0,42021.0,0.0,20609.0,4300.0,356041.0,67725.0,77.0,284.0,1
267,14885.0,4892.0,487058.0,96615.0,81623.0,0.0,30497.0,4714.0,329423.0,62569.0,213.0,385.0,6
268,11155.0,2097.0,239860.0,51930.0,35880.0,0.0,32014.0,4154.0,229098.0,49218.0,69.0,185.0,6
269,22494.0,6701.0,235486.0,43267.0,30556.0,0.0,45158.0,10192.0,186951.0,34710.0,83.0,422.0,1
270,20614.0,2922.0,218241.0,38895.0,20915.0,1021.0,50454.0,5203.0,192205.0,34975.0,83.0,237.0,1
271,44095.0,51700.0,273977.0,61275.0,68983.0,266.0,74531.0,73045.0,202496.0,43524.0,99.0,309.0,6
272,43772.0,11419.0,348923.0,67425.0,30415.0,202.0,112556.0,17213.0,330282.0,63764.0,71.0,546.0,1
273,30675.0,51992.0,159477.0,32723.0,28583.0,755.0,69701.0,80768.0,143045.0,28277.0,68.0,381.0,6
274,5850.0,4163.0,348871.0,60282.0,35213.0,0.0,25756.0,6230.0,220553.0,38495.0,90.0,370.0,6
275,13763.0,1828.0,128804.0,25966.0,21221.0,1374.0,38779.0,3740.0,121480.0,23638.0,68.0,339.0,1
276,10893.0,703.0,334595.0,71455.0,44711.0,793.0,32387.0,3703.0,291721.0,62111.0,92.0,299.0,1
277,7032.0,4327.0,418521.0,77782.0,34372.0,1470.0,23215.0,7447.0,341616.0,64309.0,88.0,519.0,1
278,7791.0,4608.0,294081.0,67474.0,52689.0,1274.0,21923.0,4601.0,242101.0,56783.0,129.0,250.0,6
279,144134.0,86888.0,943647.0,178233.0,151186.0,0.0,172444.0,113196.0,537943.0,102578.0,191.0,416.0,6
280,43670.0,2865.0,343718.0,58805.0,28517.0,0.0,86732.0,4495.0,310633.0,52207.0,76.0,208.0,6
281,8265.0,3369.0,192558.0,39985.0,36152.0,545.0,31662.0,5447.0,170583.0,33330.0,88.0,463.0,6
282,67450.0,61322.0,299313.0,76703.0,74253.0,0.0,139810.0,94066.0,263384.0,67444.0,89.0,305.0,6
283,7702.0,1324.0,446869.0,81385.0,44544.0,60.0,25163.0,3733.0,355253.0,66040.0,150.0,320.0,6
284,24594.0,2814.0,159276.0,35273.0,32106.0,816.0,67184.0,6634.0,147101.0,31734.0,69.0,159.0,1
285,7845.0,4399.0,424432.0,91590.0,62607.0,1260.0,24524.0,5768.0,373446.0,79856.0,79.0,192.0,6
286,18448.0,2747.0,321801.0,74186.0,50487.0,0.0,42283.0,3709.0,289596.0,67432.0,74.0,467.0,6
287,15541.0,2043.0,224623.0,54530.0,24596.0,0.0,49604.0,3227.0,206794.0,50598.0,84.0,494.0,6
288,20962.0,0.0,248945.0,56404.0,29042.0,0.0,67251.0,3406.0,230583.0,51587.0,86.0,421.0,6
289,26118.0,6002.0,216297.0,48888.0,51568.0,2574.0,62413.0,8149.0,186018.0,40508.0,76.0,477.0,6
290,40608.0,7882.0,329812.0,58336.0,46049.0,144.0,67812.0,8117.0,244697.0,42016.0,102.0,313.0,6
291,28595.0,9292.0,249661.0,55394.0,52240.0,379.0,53928.0,11805.0,198398.0,41515.0,100.0,506.0,6
292,55132.0,6143.0,469515.0,102176.0,80153.0,194.0,100461.0,8586.0,319815.0,67879.0,111.0,400.0,6
293,44593.0,67790.0,266326.0,63331.0,73150.0,0.0,86037.0,101235.0,224762.0,50565.0,91.0,208.0,6
294,32558.0,9127.0,252335.0,52754.0,43347.0,750.0,65625.0,12367.0,202398.0,40364.0,91.0,588.0,6
295,12761.0,1924.0,127858.0,25710.0,17773.0,53.0,45627.0,6457.0,118072.0,22836.0,67.0,549.0,6
296,14183.0,5833.0,170509.0,32633.0,24127.0,272.0,37410.0,7565.0,157728.0,29580.0,70.0,354.0,6
297,17646.0,3699.0,206642.0,40209.0,22531.0,0.0,37941.0,4899.0,178978.0,34671.0,77.0,565.0,6
298,56981.0,6326.0,303195.0,67749.0,48395.0,908.0,119205.0,8018.0,248367.0,55222.0,90.0,168.0,6
299,54603.0,3101.0,514728.0,95992.0,67752.0,0.0,137984.0,5239.0,478174.0,88607.0,74.0,417.0,6
300,48064.0,41341.0,224657.0,50143.0,55213.0,97.0,95890.0,58899.0,189695.0,41399.0,84.0,471.0,6
301,22999.0,2636.0,225229.0,41595.0,29508.0,1205.0,55853.0,4252.0,197286.0,35172.0,89.0,260.0,6
302,8019.0,1531.0,284482.0,51320.0,25434.0,307.0,37187.0,3170.0,269531.0,46646.0,69.0,338.0,6
303,69312.0,23595.0,372827.0,79048.0,77516.0,0.0,152529.0,33591.0,337137.0,69287.0,89.0,224.0,6
304,16028.0,10414.0,277770.0,53544.0,42943.0,0.0,27198.0,15607.0,225349.0,42556.0,90.0,278.0,6
305,11298.0,6007.0,210640.0,39001.0,23192.0,0.0,31341.0,8124.0,186281.0,34804.0,84.0,268.0,6
306,13722.0,950.0,248942.0,54617.0,34699.0,108.0,34172.0,2682.0,227505.0,50397.0,91.0,191.0,6
307,6044.0,2239.0,563756.0,123936.0,76179.0,0.0,17000.0,3219.0,472962.0,104572.0,135.0,522.0,6
308,47727.0,27885.0,233374.0,55354.0,57057.0,304.0,95698.0,41117.0,219265.0,49139.0,71.0,206.0,6
309,12582.0,2909.0,160501.0,32932.0,25107.0,0.0,34249.0,3077.0,146432.0,29204.0,77.0,268.0,6
310,27619.0,14395.0,179370.0,39875.0,39152.0,47.0,59195.0,18802.0,157222.0,33688.0,84.0,255.0,6
311,31939.0,33653.0,238020.0,46200.0,39890.0,0.0,67204.0,52856.0,194735.0,37273.0,76.0,249.0,6
312,44332.0,5846.0,268884.0,56158.0,51880.0,178.0,81638.0,7977.0,209357.0,41863.0,91.0,159.0,6
313,12926.0,1735.0,178853.0,37609.0,34559.0,0.0,28271.0,2276.0,161583.0,31829.0,73.0,286.0,6
314,21584.0,14200.0,147437.0,30413.0,27085.0,0.0,39943.0,20842.0,139931.0,27526.0,69.0,425.0,6
315,23017.0,2373.0,454981.0,95846.0,59000.0,0.0,60791.0,3561.0,402066.0,84960.0,88.0,592.0,6
316,17714.0,6024.0,285656.0,44083.0,19476.0,0.0,38854.0,11293.0,238480.0,36003.0,81.0,241.0,6
317,10759.0,7725.0,108830.0,22127.0,17312.0,76.0,31407.0,12143.0,101788.0,20216.0,66.0,298.0,6
318,9529.0,550.0,159264.0,34495.0,22100.0,2040.0,30889.0,3945.0,149541.0,31877.0,69.0,200.0,6
319,11186.0,2422.0,272967.0,56731.0,38859.0,940.0,40842.0,3914.0,240957.0,49519.0,87.0,402.0,6
320,6202.0,5346.0,492747.0,108490.0,73406.0,0.0,11201.0,5802.0,402899.0,88493.0,99.0,247.0,6
321,11572.0,120.0,120177.0,23097.0,21084.0,639.0,42000.0,1314.0,109311.0,20390.0,71.0,189.0,6
322,13512.0,2745.0,363767.0,70579.0,35676.0,0.0,39516.0,3615.0,302239.0,58576.0,88.0,364.0,6
323,25421.0,3167.0,182972.0,38180.0,35408.0,0.0,57541.0,5089.0,172866.0,34119.0,70.0,275.0,6
324,14128.0,9530.0,401123.0,83370.0,45979.0,30.0,32300.0,15386.0,360097.0,75354.0,88.0,349.0,6
325,69409.0,5682.0,591948.0,115802.0,68662.0,0.0,161339.0,10003.0,458470.0,91051.0,235.0,280.0,6
326,23610.0,31879.0,365365.0,65524.0,43477.0,229.0,47151.0,47566.0,288667.0,50424.0,88.0,399.0,1
327,10211.0,26199.0,346657.0,65161.0,50988.0,392.0,24375.0,35028.0,267332.0,48642.0,100.0,438.0,1
328,11412.0,12729.0,147072.0,36507.0,37518.0,0.0,29318.0,19644.0,127129.0,29422.0,75.0,506.0,6
329,45872.0,41143.0,231346.0,49359.0,56209.0,0.0,93665.0,65614.0,214069.0,43386.0,72.0,163.0,6
330,41484.0,17460.0,290353.0,69025.0,76495.0,682.0,71448.0,22761.0,212970.0,48668.0,86.0,391.0,6
331,63201.0,10224.0,311457.0,66373.0,83781.0,427.0,101105.0,9738.0,166441.0,30665.0,130.0,309.0,6
332,48615.0,34460.0,363207.0,69666.0,48800.0,0.0,70039.0,49578.0,262763.0,50137.0,147.0,602.0,6
333,25330.0,31035.0,150112.0,36187.0,44456.0,1376.0,52844.0,45693.0,130956.0,30287.0,75.0,255.0,6
334,0.0,0.0,73249.0,11198.0,6522.0,27.0,8636.0,1554.0,57036.0,9996.0,106.0,389.0,6
335,20856.0,14884.0,206326.0,44603.0,45712.0,1595.0,47410.0,22417.0,188157.0,39263.0,70.0,174.0,6
336,29878.0,5792.0,159128.0,30710.0,19961.0,554.0,69442.0,7115.0,142537.0,26283.0,82.0,274.0,6
337,11251.0,3986.0,245088.0,47668.0,26212.0,0.0,36837.0,3945.0,220099.0,43152.0,92.0,323.0,6
338,16624.0,5060.0,298193.0,57954.0,43543.0,0.0,26221.0,7467.0,204220.0,40079.0,88.0,500.0,6
339,50495.0,5565.0,383952.0,76813.0,60259.0,371.0,110394.0,8359.0,329008.0,64929.0,75.0,180.0,6
340,40402.0,7886.0,243705.0,49644.0,48144.0,1511.0,90482.0,10351.0,228382.0,45393.0,85.0,473.0,6
341,21877.0,4042.0,171368.0,34740.0,25471.0,0.0,45547.0,5637.0,161723.0,30527.0,72.0,349.0,6
342,45482.0,44490.0,582399.0,105356.0,52753.0,6.0,66942.0,60253.0,340692.0,61694.0,96.0,560.0,6
343,13775.0,2599.0,123951.0,25808.0,19226.0,444.0,48119.0,3428.0,114184.0,23532.0,67.0,527.0,6
344,15293.0,1090.0,396297.0,77059.0,46382.0,1665.0,35846.0,4122.0,361906.0,71070.0,73.0,238.0,6
345,5194.0,3658.0,285843.0,61716.0,34951.0,965.0,27907.0,5552.0,258626.0,57604.0,74.0,508.0,6
346,33586.0,17533.0,187863.0,34116.0,19769.0,0.0,62884.0,27971.0,172521.0,31461.0,73.0,469.0,1
347,20788.0,6414.0,238329.0,47032.0,37215.0,540.0,49157.0,7843.0,198200.0,38746.0,83.0,440.0,6
348,30209.0,8551.0,152199.0,33661.0,35523.0,0.0,75930.0,10751.0,141925.0,30396.0,84.0,376.0,6
349,39928.0,4592.0,539467.0,121283.0,86925.0,567.0,62032.0,6942.0,422662.0,95413.0,108.0,458.0,6
350,39135.0,9736.0,568354.0,117738.0,77519.0,373.0,55693.0,9820.0,407166.0,85192.0,129.0,203.0,6
351,20278.0,4019.0,253670.0,45905.0,18098.0,164.0,55817.0,4985.0,233338.0,42492.0,87.0,504.0,6
352,10980.0,3123.0,264476.0,52689.0,43390.0,50.0,27317.0,3749.0,206944.0,40290.0,84.0,322.0,6
353,133611.0,15729.0,1410088.0,319677.0,250101.0,0.0,149900.0,12038.0,742801.0,165029.0,213.0,385.0,6
354,39403.0,4909.0,602355.0,136769.0,94752.0,1405.0,95904.0,7571.0,510223.0,114361.0,131.0,574.0,6
355,11474.0,3305.0,429179.0,80242.0,35245.0,179.0,22246.0,4597.0,330276.0,61824.0,95.0,615.0,6
356,10690.0,2843.0,613713.0,126370.0,65921.0,44.0,14609.0,3407.0,410081.0,84877.0,218.0,409.0,6
357,24566.0,17349.0,258094.0,59024.0,44703.0,0.0,65227.0,26498.0,242683.0,53880.0,74.0,425.0,6
358,41467.0,11178.0,649566.0,138011.0,80962.0,625.0,84132.0,12542.0,533575.0,111534.0,138.0,471.0,6
359,26735.0,4246.0,230263.0,43345.0,29839.0,0.0,63190.0,8416.0,202360.0,36907.0,78.0,537.0,6
360,11129.0,6350.0,292947.0,54042.0,29019.0,0.0,33863.0,7847.0,210894.0,39950.0,145.0,405.0,6
361,50190.0,3772.0,336650.0,62117.0,33966.0,992.0,109950.0,7324.0,304693.0,55785.0,85.0,599.0,6
362,28586.0,27502.0,203932.0,44812.0,45909.0,0.0,65567.0,39704.0,176041.0,36653.0,83.0,464.0,6
363,18868.0,30447.0,216164.0,38387.0,26163.0,0.0,46660.0,49323.0,186042.0,32763.0,77.0,332.0,6
364,64945.0,8094.0,802228.0,127020.0,64562.0,141.0,105007.0,7418.0,453935.0,70817.0,115.0,347.0,6
365,16022.0,11303.0,289162.0,58500.0,37347.0,951.0,42853.0,14379.0,252325.0,50075.0,89.0,397.0,1
366,19433.0,49447.0,195223.0,39609.0,29313.0,0.0,53895.0,74621.0,178909.0,35174.0,72.0,480.0,1
367,20485.0,3607.0,144985.0,28710.0,26333.0,133.0,53416.0,6203.0,129411.0,24524.0,69.0,199.0,6
368,19729.0,61822.0,234531.0,53275.0,50995.0,114.0,43744.0,89820.0,196484.0,42729.0,87.0,221.0,6
369,22766.0,48789.0,198697.0,42573.0,42982.0,0.0,45572.0,69291.0,155535.0,32226.0,82.0,539.0,6
370,5921.0,0.0,158203.0,38013.0,23884.0,284.0,26419.0,1640.0,149908.0,35404.0,72.0,305.0,6
371,28655.0,6809.0,478029.0,109814.0,90999.0,0.0,63630.0,8551.0,352123.0,79684.0,94.0,291.0,1
372,10153.0,2365.0,548115.0,118851.0,83380.0,951.0,40583.0,2975.0,448459.0,97491.0,144.0,271.0,1
373,27882.0,5408.0,213503.0,47098.0,34228.0,634.0,65804.0,6778.0,185808.0,39757.0,88.0,191.0,6
374,41570.0,1544.0,311196.0,65457.0,47887.0,0.0,122624.0,5789.0,279212.0,57579.0,84.0,158.0,1
375,29851.0,7212.0,163070.0,36581.0,33754.0,353.0,80490.0,12670.0,151231.0,32932.0,71.0,193.0,6
376,27462.0,4546.0,273735.0,53056.0,35037.0,312.0,48703.0,5773.0,235988.0,44958.0,88.0,395.0,1
377,14830.0,4105.0,281291.0,53190.0,36902.0,1256.0,39448.0,6786.0,239948.0,45067.0,75.0,230.0,6
378,46326.0,7452.0,316010.0,67968.0,68978.0,0.0,111291.0,11977.0,285514.0,58970.0,87.0,219.0,6
379,20240.0,1670.0,265081.0,54536.0,33883.0,898.0,44809.0,3283.0,239869.0,49559.0,70.0,280.0,6
380,23969.0,5789.0,355947.0,87027.0,65473.0,0.0,46709.0,6863.0,287618.0,69754.0,86.0,167.0,6
381,19512.0,1645.0,540497.0,84276.0,35366.0,980.0,40937.0,4809.0,403400.0,62466.0,183.0,609.0,1
382,34336.0,2252.0,361651.0,66818.0,34513.0,0.0,59155.0,4085.0,276343.0,50912.0,90.0,495.0,1
383,19998.0,7162.0,502211.0,90562.0,54935.0,1632.0,57257.0,10349.0,450100.0,82407.0,89.0,310.0,1
384,17868.0,5472.0,143437.0,31683.0,24234.0,587.0,49781.0,6129.0,128762.0,27382.0,72.0,516.0,6
385,73134.0,78776.0,1135168.0,225114.0,174220.0,348.0,71010.0,108197.0,428833.0,81929.0,209.0,325.0,6
386,6555.0,5949.0,596804.0,115349.0,66997.0,0.0,33789.0,9821.0,464670.0,92192.0,138.0,249.0,6
387,19224.0,9330.0,250786.0,42562.0,17922.0,386.0,46810.0,16743.0,219885.0,36715.0,76.0,468.0,6
388,22224.0,3470.0,113157.0,22871.0,19787.0,0.0,52290.0,4163.0,103393.0,20108.0,74.0,157.0,6
389,53896.0,3023.0,728293.0,136461.0,91055.0,0.0,111526.0,5412.0,679032.0,128014.0,75.0,615.0,6
390,17784.0,2063.0,372116.0,84167.0,57715.0,0.0,40008.0,2199.0,321405.0,71501.0,92.0,492.0,1
391,34311.0,6819.0,282733.0,52730.0,46064.0,1181.0,54260.0,8273.0,226255.0,41110.0,85.0,558.0,6
392,22853.0,3206.0,224525.0,44455.0,31891.0,0.0,38544.0,3446.0,203410.0,39000.0,74.0,322.0,6
393,16106.0,8192.0,558986.0,107648.0,57751.0,663.0,44092.0,12954.0,447178.0,86132.0,93.0,161.0,6
394,11137.0,12956.0,191143.0,39423.0,36062.0,0.0,28800.0,16582.0,150935.0,31470.0,83.0,329.0,6
395,33209.0,4368.0,378075.0,80118.0,48384.0,0.0,62856.0,4830.0,355557.0,77431.0,88.0,330.0,6
396,28366.0,2040.0,317002.0,58052.0,34145.0,2874.0,69682.0,2848.0,243838.0,43408.0,97.0,589.0,6
397,24495.0,7584.0,260194.0,49168.0,30309.0,0.0,58953.0,9729.0,224156.0,41925.0,87.0,529.0,6
398,76115.0,37137.0,358434.0,77892.0,80842.0,1874.0,139463.0,51639.0,317288.0,64690.0,90.0,591.0,6
399,107543.0,12461.0,622014.0,128909.0,117808.0,0.0,112706.0,11064.0,239301.0,48636.0,169.0,574.0,1
400,39175.0,9741.0,225378.0,52619.0,57301.0,1723.0,71922.0,11666.0,182958.0,40873.0,94.0,229.0,1
401,3821.0,2109.0,182561.0,32098.0,13518.0,22.0,20882.0,2463.0,164013.0,29320.0,71.0,333.0,6
402,14270.0,3332.0,327636.0,60531.0,28515.0,1578.0,27999.0,3895.0,255466.0,47833.0,90.0,596.0,6
403,9746.0,3296.0,256858.0,52595.0,37716.0,1219.0,30342.0,3784.0,211570.0,44247.0,84.0,464.0,6
404,16257.0,17070.0,119353.0,31049.0,37148.0,182.0,40792.0,25200.0,110062.0,26839.0,71.0,355.0,6
405,34170.0,6327.0,814096.0,180928.0,117929.0,0.0,59319.0,4558.0,596341.0,131138.0,145.0,457.0,6
406,15146.0,23329.0,725475.0,174793.0,188215.0,506.0,17412.0,13616.0,269955.0,56039.0,232.0,411.0,1
407,17426.0,37269.0,249660.0,45175.0,22048.0,222.0,39095.0,55474.0,213782.0,37963.0,92.0,449.0,6
408,62815.0,4737.0,254833.0,54929.0,43879.0,0.0,116186.0,7447.0,234345.0,49473.0,87.0,241.0,6
409,18770.0,6208.0,129480.0,29030.0,31836.0,0.0,61528.0,11755.0,116516.0,24756.0,69.0,259.0,6
410,16493.0,2341.0,186273.0,43920.0,21331.0,0.0,28476.0,2704.0,177487.0,41919.0,69.0,234.0,6
411,55160.0,6424.0,329667.0,62359.0,42090.0,586.0,152527.0,9008.0,297776.0,55832.0,72.0,549.0,6
412,1046.0,2484.0,578766.0,128495.0,91394.0,0.0,16969.0,3892.0,430837.0,94449.0,99.0,266.0,6
413,30989.0,5733.0,222275.0,47098.0,42208.0,0.0,73059.0,10341.0,210061.0,43449.0,73.0,357.0,6
414,11129.0,6296.0,137831.0,32900.0,35248.0,0.0,37710.0,7962.0,123785.0,28835.0,86.0,377.0,6
415,17680.0,4066.0,159873.0,31575.0,25762.0,289.0,37759.0,5343.0,141927.0,27090.0,71.0,505.0,6
416,23958.0,2946.0,163941.0,32242.0,16214.0,0.0,68772.0,4991.0,151038.0,29647.0,72.0,604.0,6
417,16547.0,5635.0,515942.0,80823.0,34771.0,0.0,57635.0,7534.0,400717.0,63337.0,151.0,253.0,6
418,13283.0,2194.0,397623.0,77671.0,42104.0,1991.0,31887.0,3019.0,339188.0,65393.0,95.0,381.0,6
419,16456.0,4771.0,119127.0,24491.0,20986.0,0.0,39530.0,10333.0,110115.0,21821.0,68.0,300.0,6
420,27741.0,23156.0,220438.0,43636.0,36132.0,482.0,76866.0,33914.0,192722.0,37243.0,81.0,361.0,1
421,13064.0,8024.0,356807.0,63228.0,50408.0,2114.0,48973.0,5595.0,198295.0,36179.0,184.0,294.0,6
422,59557.0,77617.0,282691.0,73517.0,86991.0,0.0,104532.0,111568.0,229882.0,56675.0,101.0,266.0,6
423,22403.0,4954.0,239413.0,42367.0,28457.0,137.0,55223.0,6356.0,208028.0,37138.0,89.0,265.0,6
424,47923.0,2024.0,335691.0,63135.0,29763.0,682.0,96012.0,2963.0,280432.0,51959.0,92.0,550.0,6
425,8256.0,1031.0,197951.0,44710.0,19484.0,610.0,20779.0,2778.0,182998.0,42970.0,86.0,447.0,1
426,44128.0,51473.0,281721.0,58663.0,60821.0,0.0,72588.0,73820.0,209610.0,42671.0,90.0,242.0,6
427,36491.0,40396.0,237935.0,47719.0,44536.0,0.0,86435.0,59115.0,202571.0,38992.0,75.0,164.0,6
428,5296.0,587.0,355779.0,87571.0,64961.0,0.0,27195.0,2742.0,306575.0,74564.0,74.0,178.0,6
429,32065.0,7209.0,128155.0,31544.0,23740.0,0.0,80272.0,11042.0,123888.0,29912.0,68.0,533.0,6
430,56653.0,14923.0,289560.0,61170.0,63456.0,0.0,113021.0,21406.0,247552.0,50068.0,91.0,307.0,6
431,24241.0,5692.0,346015.0,59993.0,30961.0,0.0,57436.0,7022.0,276319.0,47425.0,108.0,578.0,6
432,5403.0,1541.0,432960.0,89789.0,51269.0,0.0,27090.0,4316.0,380499.0,79248.0,95.0,345.0,6
433,17427.0,4195.0,214327.0,49951.0,37903.0,718.0,46924.0,5118.0,191173.0,44793.0,89.0,379.0,6
434,0.0,2417.0,443270.0,84626.0,46437.0,427.0,17857.0,5170.0,336535.0,63492.0,93.0,189.0,6
435,30743.0,3385.0,267639.0,55417.0,43479.0,832.0,53959.0,6098.0,216432.0,43155.0,88.0,269.0,6
436,37420.0,57678.0,200874.0,43879.0,42719.0,908.0,80638.0,82612.0,173593.0,36436.0,87.0,501.0,6
437,10017.0,5658.0,260509.0,58405.0,49078.0,0.0,29481.0,5805.0,217286.0,49303.0,79.0,210.0,6
438,23116.0,3477.0,165961.0,35892.0,31283.0,0.0,66232.0,5730.0,148705.0,30371.0,70.0,298.0,6
439,40838.0,1915.0,587586.0,141554.0,78774.0,429.0,94211.0,4001.0,532881.0,131226.0,93.0,350.0,6
440,46697.0,9527.0,425291.0,96554.0,73264.0,577.0,81763.0,9081.0,346900.0,77883.0,100.0,464.0,6
441,25993.0,2102.0,161740.0,25109.0,18270.0,0.0,55289.0,3898.0,155596.0,23412.0,71.0,319.0,6
442,11432.0,7566.0,151124.0,33324.0,19094.0,0.0,41340.0,13077.0,140303.0,31456.0,70.0,160.0,6
443,11043.0,2091.0,309077.0,62855.0,35752.0,150.0,24008.0,3070.0,286592.0,59071.0,70.0,326.0,6
444,69329.0,11215.0,404371.0,66327.0,35796.0,0.0,161056.0,15299.0,366322.0,60171.0,92.0,543.0,6
445,46442.0,5121.0,301811.0,60960.0,48816.0,1204.0,106379.0,7203.0,272937.0,53321.0,72.0,574.0,6
446,35694.0,18808.0,246031.0,54436.0,46146.0,213.0,74840.0,28593.0,201122.0,43510.0,84.0,379.0,6
447,9634.0,2117.0,46083.0,8444.0,7003.0,50.0,15156.0,2605.0,39443.0,6908.0,79.0,160.0,1
448,67249.0,18836.0,653488.0,119696.0,86386.0,741.0,119396.0,28049.0,424735.0,74150.0,94.0,317.0,6
449,21339.0,4140.0,247431.0,47671.0,34463.0,0.0,46306.0,6013.0,231645.0,43084.0,72.0,324.0,1
450,35465.0,49829.0,254139.0,56755.0,62171.0,2387.0,52572.0,69282.0,166382.0,35977.0,87.0,290.0,6
451,150520.0,16330.0,1044269.0,213733.0,131655.0,656.0,258163.0,21282.0,838998.0,172578.0,152.0,453.0,6
452,42400.0,19899.0,365289.0,63619.0,35690.0,0.0,73829.0,28776.0,282615.0,50091.0,97.0,454.0,6
453,74067.0,65332.0,709787.0,133481.0,98606.0,0.0,91718.0,83561.0,371459.0,67731.0,158.0,444.0,6
454,15763.0,4107.0,266100.0,55348.0,36970.0,0.0,41090.0,8335.0,254350.0,54278.0,73.0,553.0,1
